Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2018,6,18,15,30,134,815,846,0,24.1,29,1010,74.79,29.15,5.1,6,1.5,0
2018,6,18,16,0,140,825,900,0,24.1,29.4,1009,73.18,22.93,5.1,5,1.5,0
2018,6,18,16,30,143,833,940,0,24.1,29.6,1009,72.34,16.96,5.1,4,1.5,0
2018,6,18,17,0,147,836,966,0,24.1,29.9,1009,71.19,11.69,5.1,4,1.4,0
2018,6,18,17,30,150,835,976,0,24.1,30.2,1008,69.91,8.57,5.2,4,1.3,0
2018,6,18,18,0,153,829,970,0,24.1,30.4,1008,68.92,9.91,5.2,3,1.2,0
2018,6,18,18,30,153,823,950,0,24.1,30.6,1008,68.14,14.51,5.2,181,1.1,0
2018,6,18,19,0,151,814,915,0,24,30.7,1007,67.51,20.26,5.2,359,1,0
2018,6,18,19,30,149,802,867,0,24,30.7,1007,67.51,26.4,5.2,354,0.9,0
2018,6,18,20,0,143,786,805,0,24,30.7,1007,67.43,32.69,5.3,349,0.8,0
2018,6,18,20,30,141,760,731,0,24,30.6,1007,67.82,39.04,5.3,339,0.7,0
2018,6,18,21,0,136,728,647,0,24.1,30.4,1006,69.07,45.41,5.3,330,0.7,0
2018,6,18,21,30,130,687,555,3,24.1,30.3,1006,69.47,51.75,5.3,321,0.7,0
2018,6,18,22,0,122,634,457,8,24.5,30.1,1006,72.04,58.06,5.4,312,0.6,0
2018,6,18,22,30,110,568,356,8,24.5,29.8,1006,73.29,64.3,5.4,312,0.6,0
2018,6,18,23,0,95,481,256,7,24.6,29.6,1006,74.42,70.46,5.4,313,0.6,0
2018,6,18,23,30,74,368,160,7,24.6,29.6,1006,74.42,76.5,5.4,313,0.6,86
2018,6,19,0,0,47,216,76,3,24.8,28.1,1006,82.25,82.4,5.4,297,0.4,100
2018,6,19,0,30,14,52,16,0,24.8,27.7,1006,84.18,88,5.4,289,0.5,36
2018,6,19,1,0,0,0,0,3,24.1,27.2,1006,83.22,93.87,5.4,281,0.5,0
2018,6,19,1,30,0,0,0,3,24.1,26.9,1006,84.69,99.22,5.4,279,0.6,0
2018,6,19,2,0,0,0,0,0,24,26.5,1007,85.96,104.27,5.4,277,0.6,0
2018,6,19,2,30,0,0,0,0,24,26.2,1007,87.48,108.97,5.4,279,0.7,0
2018,6,19,3,0,0,0,0,0,23.9,25.8,1007,89.08,113.24,5.3,281,0.7,0
2018,6,19,3,30,0,0,0,3,23.9,25.5,1007,90.67,116.97,5.3,284,0.7,0
2018,6,19,4,0,0,0,0,0,23.7,25.2,1007,91.46,120.09,5.3,288,0.8,0
2018,6,19,4,30,0,0,0,0,23.7,24.9,1007,93.11,122.47,5.3,292,0.8,0
2018,6,19,5,0,0,0,0,0,23.6,24.6,1006,93.95,124.03,5.3,296,0.8,0
2018,6,19,5,30,0,0,0,0,23.6,24.3,1006,95.65,124.7,5.3,301,0.9,0
2018,6,19,6,0,0,0,0,0,23.4,24.1,1006,96.02,124.44,5.3,306,0.9,0
2018,6,19,6,30,0,0,0,0,23.4,23.8,1006,97.76,123.27,5.3,310,0.9,0
2018,6,19,7,0,0,0,0,0,23.3,23.6,1006,97.99,121.24,5.2,315,0.9,0
2018,6,19,7,30,0,0,0,0,23.3,23.4,1006,99.18,118.44,5.2,319,0.9,0
2018,6,19,8,0,0,0,0,0,23.1,23.2,1006,99.39,114.97,5.2,322,0.9,0
2018,6,19,8,30,0,0,0,0,23,23,1005,100,110.93,5.1,326,0.9,0
2018,6,19,9,0,0,0,0,0,22.8,22.8,1005,100,106.42,5.1,330,0.9,0
2018,6,19,9,30,0,0,0,0,22.7,22.7,1006,100,101.51,5,334,0.8,0
2018,6,19,10,0,0,0,0,0,22.6,22.6,1006,100,96.29,4.9,337,0.8,0
2018,6,19,10,30,4,15,4,0,22.8,23.3,1006,96.91,90.22,4.9,340,1.2,0
2018,6,19,11,0,33,163,47,0,23.3,24,1006,96.11,84.95,4.8,342,1.6,18
2018,6,19,11,30,59,338,123,0,23.3,24.8,1006,91.64,79.15,4.8,343,1.5,0
2018,6,19,12,0,80,471,216,0,24.1,25.5,1006,91.74,73.17,4.7,345,1.4,0
2018,6,19,12,30,96,568,317,0,24.1,26.9,1006,84.49,67.06,4.7,183,1.5,0
2018,6,19,13,0,106,642,419,0,24.2,28.3,1006,78.59,60.85,4.6,21,1.6,0
2018,6,19,13,30,116,695,519,0,24.2,29.2,1006,74.61,54.57,4.6,29,1.6,0
2018,6,19,14,0,124,736,614,0,24.1,30.1,1006,70.32,48.24,4.6,38,1.7,0
2018,6,19,14,30,138,755,700,0,24.1,30.7,1006,67.95,41.88,4.5,37,1.6,0
2018,6,19,15,0,154,763,775,0,23.9,31.3,1006,64.94,35.52,4.5,36,1.5,0
2018,6,19,15,30,159,782,842,0,23.9,31.7,1006,63.49,29.19,4.5,32,1.4,0
2018,6,19,16,0,164,795,896,0,23.8,32.1,1005,61.66,22.96,4.5,27,1.2,0
2018,6,19,16,30,167,804,936,0,23.8,32.3,1005,60.97,16.99,4.5,16,1.1,0
2018,6,19,17,0,170,809,962,0,23.7,32.6,1005,59.71,11.72,4.6,5,0.9,0
2018,6,19,17,30,177,804,972,0,23.7,32.8,1004,58.99,8.57,4.6,167,0.9,0
2018,6,19,18,0,183,794,965,0,23.7,32.9,1004,58.42,9.87,4.6,328,0.8,0
2018,6,19,18,30,183,787,945,0,23.7,33,1004,58.1,14.46,4.6,311,0.9,0
2018,6,19,19,0,181,777,910,0,23.6,33.1,1004,57.44,20.21,4.7,294,1,0
2018,6,19,19,30,178,762,861,0,23.6,33.1,1003,57.38,26.35,4.7,284,1.1,0
2018,6,19,20,0,174,742,799,7,23.5,33,1003,57.45,32.64,4.8,274,1.2,0
2018,6,19,20,30,167,718,725,7,23.5,32.8,1003,58.1,38.99,4.8,269,1.3,0
2018,6,19,21,0,159,686,641,7,23.6,32.7,1003,58.81,45.36,4.9,264,1.4,0
2018,6,19,21,30,150,645,550,7,23.6,32.5,1003,59.47,51.7,5,264,1.3,0
2018,6,19,22,0,138,592,452,7,23.9,32.3,1003,61.42,58.01,5.1,264,1.3,0
2018,6,19,22,30,124,524,352,7,23.9,32,1003,62.47,64.25,5.1,268,1.3,0
2018,6,19,23,0,106,434,252,7,23.6,31.6,1003,62.45,70.41,5.2,272,1.3,0
2018,6,19,23,30,82,321,157,7,23.6,31.6,1003,62.45,76.45,5.2,272,1.3,86
2018,6,20,0,0,51,173,74,7,24.9,29.1,1003,78.03,82.35,5.3,268,0.8,100
2018,6,20,0,30,14,35,15,7,24.9,28.5,1003,80.78,87.96,5.4,264,0.8,71
2018,6,20,1,0,0,0,0,7,24.2,27.9,1003,80.2,93.82,5.5,261,0.8,0
2018,6,20,1,30,0,0,0,9,24.2,27.5,1003,82.09,99.17,5.5,262,0.9,0
2018,6,20,2,0,0,0,0,6,24,27.2,1003,82.51,104.23,5.6,263,0.9,0
2018,6,20,2,30,0,0,0,6,24,26.9,1003,83.97,108.93,5.6,263,0.9,0
2018,6,20,3,0,0,0,0,7,23.9,26.7,1003,84.53,113.2,5.7,264,0.9,0
2018,6,20,3,30,0,0,0,7,23.9,26.4,1003,86.03,116.94,5.6,264,0.9,0
2018,6,20,4,0,0,0,0,7,23.7,26.1,1003,86.9,120.06,5.6,263,0.9,0
2018,6,20,4,30,0,0,0,7,23.7,25.9,1003,87.93,122.44,5.6,264,0.9,0
2018,6,20,5,0,0,0,0,7,23.6,25.6,1003,88.79,124.01,5.6,265,0.9,0
2018,6,20,5,30,0,0,0,3,23.6,25.4,1003,89.84,124.69,5.5,267,0.9,0
2018,6,20,6,0,0,0,0,0,23.5,25.1,1003,90.87,124.44,5.5,270,0.9,0
2018,6,20,6,30,0,0,0,0,23.5,24.9,1003,91.95,123.27,5.4,273,0.9,0
2018,6,20,7,0,0,0,0,7,23.3,24.7,1003,92.09,121.25,5.4,276,0.8,0
2018,6,20,7,30,0,0,0,0,23.3,24.5,1003,93.19,118.46,5.3,282,0.8,0
2018,6,20,8,0,0,0,0,0,23.2,24.3,1003,93.51,114.99,5.3,288,0.8,0
2018,6,20,8,30,0,0,0,0,23.2,24.1,1003,94.64,110.95,5.2,296,0.9,0
2018,6,20,9,0,0,0,0,0,23.1,23.9,1002,95.14,106.44,5.2,303,0.9,0
2018,6,20,9,30,0,0,0,7,23.1,23.8,1002,95.71,101.54,5.1,310,0.9,0
2018,6,20,10,0,0,0,0,0,23.1,23.7,1003,96.35,96.32,5,317,0.9,0
2018,6,20,10,30,4,10,4,0,23.1,24.4,1003,92.4,90.84,5,320,1.3,0
2018,6,20,11,0,33,124,44,0,23.9,25.1,1003,92.9,84.98,4.9,323,1.7,0
2018,6,20,11,30,65,286,119,0,23.9,25.8,1003,89.13,79.19,4.9,321,1.8,0
2018,6,20,12,0,91,417,211,0,24.6,26.4,1003,89.86,73.21,4.9,319,1.9,0
2018,6,20,12,30,109,516,310,0,24.6,27.7,1003,83.28,67.1,4.8,322,1.9,0
2018,6,20,13,0,123,592,411,0,25.3,29,1003,80.51,60.89,4.8,326,1.9,0
2018,6,20,13,30,135,650,511,0,25.3,30.2,1003,75.16,54.61,4.8,327,2,0
2018,6,20,14,0,143,695,606,0,24.5,31.3,1003,67.18,48.28,4.8,329,2.1,0
2018,6,20,14,30,153,724,692,0,24.5,31.8,1003,65.31,41.92,4.8,321,2.1,0
2018,6,20,15,0,163,746,770,0,24.1,32.3,1003,62.19,35.56,4.8,314,2.2,0
2018,6,20,15,30,166,770,838,0,24.1,32.6,1003,61.15,29.23,4.8,308,2.2,0
2018,6,20,16,0,166,790,893,0,23.9,33,1002,58.94,23.01,4.8,302,2.3,0
2018,6,20,16,30,166,804,935,0,23.9,33.2,1002,58.28,17.03,4.8,299,2.4,0
2018,6,20,17,0,164,816,963,0,23.7,33.4,1002,57.05,11.74,4.8,296,2.5,0
2018,6,20,17,30,155,832,978,0,23.7,33.5,1002,56.73,8.57,4.7,294,2.5,0
2018,6,20,18,0,143,848,979,0,23.6,33.7,1001,55.58,9.84,4.7,291,2.6,0
2018,6,20,18,30,141,846,960,0,23.6,33.7,1001,55.58,14.42,4.7,290,2.6,0
2018,6,20,19,0,137,841,926,0,23.4,33.8,1001,54.68,20.16,4.7,288,2.6,0
2018,6,20,19,30,133,832,879,0,23.4,33.8,1001,54.68,26.3,4.6,287,2.5,0
2018,6,20,20,0,127,820,818,0,23.2,33.8,1000,54.14,32.59,4.6,287,2.5,0
2018,6,20,20,30,123,800,745,0,23.2,33.7,1000,54.44,38.94,4.6,287,2.3,0
2018,6,20,21,0,115,776,661,0,23,33.5,1000,54.42,45.31,4.6,287,2.2,0
2018,6,20,21,30,109,742,569,0,23,33.3,1000,55.03,51.65,4.6,288,2,0
2018,6,20,22,0,100,699,471,0,23.1,33.1,1000,55.89,57.96,4.7,289,1.8,0
2018,6,20,22,30,90,641,369,0,23.1,32.6,1000,57.48,64.2,4.7,291,1.7,0
2018,6,20,23,0,78,562,267,0,22.5,32.1,1000,57.03,70.36,4.7,294,1.6,0
2018,6,20,23,30,63,449,169,0,22.5,32.1,1000,57.03,76.41,4.7,294,1.6,0
2018,6,21,0,0,44,287,82,0,24.3,29.1,1001,75.56,82.3,4.7,284,0.9,0
2018,6,21,0,30,16,79,19,0,24.3,28.4,1001,78.67,87.92,4.7,281,0.9,0
2018,6,21,1,0,0,0,0,0,23.1,27.7,1001,76.3,93.78,4.8,277,0.9,0
2018,6,21,1,30,0,0,0,0,23.1,27.2,1001,78.56,99.13,4.8,278,0.9,0
2018,6,21,2,0,0,0,0,0,22.8,26.8,1001,78.53,104.19,4.8,278,1,0
2018,6,21,2,30,0,0,0,0,22.8,26.4,1001,80.4,108.89,4.8,281,1,0
2018,6,21,3,0,0,0,0,0,22.4,26,1001,80.77,113.16,4.8,284,1,0
2018,6,21,3,30,0,0,0,0,22.4,25.7,1001,82.21,116.91,4.8,287,1,0
2018,6,21,4,0,0,0,0,0,22.2,25.4,1001,82.71,120.03,4.8,290,1.1,0
2018,6,21,4,30,0,0,0,0,22.2,25.1,1001,84.2,122.43,4.8,293,1,0
2018,6,21,5,0,0,0,0,0,22.2,24.8,1001,85.27,124,4.8,296,1,0
2018,6,21,5,30,0,0,0,0,22.2,24.6,1001,86.29,124.68,4.8,299,1,0
2018,6,21,6,0,0,0,0,0,22.1,24.3,1001,87.6,124.44,4.7,303,1,0
2018,6,21,6,30,0,0,0,0,22.1,24.1,1001,88.65,123.28,4.7,306,1,0
2018,6,21,7,0,0,0,0,7,22.1,23.8,1001,89.99,121.27,4.7,309,0.9,0
2018,6,21,7,30,0,0,0,7,22.1,23.7,1001,90.53,118.48,4.7,311,0.9,0
2018,6,21,8,0,0,0,0,7,22,23.5,1001,91.34,115.01,4.7,314,0.9,0
2018,6,21,8,30,0,0,0,0,22,23.3,1001,92.44,110.98,4.7,314,0.9,0
2018,6,21,9,0,0,0,0,0,21.9,23.2,1001,92.67,106.47,4.7,315,0.8,0
2018,6,21,9,30,0,0,0,0,21.9,23.1,1001,93.23,101.58,4.7,312,0.8,0
2018,6,21,10,0,0,0,0,0,22,23,1001,94.12,96.36,4.7,310,0.8,0
2018,6,21,10,30,4,14,4,0,22,23.8,1002,89.79,90.87,4.7,306,1.2,0
2018,6,21,11,0,32,170,47,0,22.6,24.6,1002,88.71,85.02,4.7,301,1.5,0
2018,6,21,11,30,57,356,124,0,22.6,25.4,1002,84.6,79.23,4.6,295,1.6,0
2018,6,21,12,0,76,488,217,0,23.1,26.1,1002,83.7,73.25,4.6,288,1.7,0
2018,6,21,12,30,92,582,318,0,23.1,27.6,1002,76.67,67.14,4.6,279,1.8,0
2018,6,21,13,0,103,650,419,0,23.4,29,1002,71.62,60.94,4.6,270,1.9,0
2018,6,21,13,30,114,699,518,0,23.4,30.2,1002,66.86,54.66,4.6,267,2.1,0
2018,6,21,14,0,124,735,613,0,22.7,31.3,1002,60.48,48.33,4.7,265,2.4,0
2018,6,21,14,30,138,753,698,0,22.7,31.7,1002,59.13,41.97,4.7,263,2.6,0
2018,6,21,15,0,154,760,772,7,22.9,32.2,1002,58.04,35.61,4.7,261,2.8,0
2018,6,21,15,30,161,776,838,0,22.9,32.5,1002,57.07,29.28,4.8,257,2.9,0
2018,6,21,16,0,170,785,892,0,23.3,32.8,1002,57.39,23.05,4.8,253,3.1,0
2018,6,21,16,30,175,791,931,7,23.3,32.8,1001,57.33,17.07,4.9,251,3.3,0
2018,6,21,17,0,180,793,956,7,23.6,32.8,1001,58.37,11.78,5,248,3.5,0
2018,6,21,17,30,189,784,964,7,23.6,32.7,1001,58.7,8.57,5.1,247,3.6,0
2018,6,21,18,0,200,767,956,7,23.8,32.5,1001,60.2,9.81,5.2,246,3.8,0
2018,6,21,18,30,199,761,936,7,23.8,32.4,1001,60.54,14.38,5.2,246,3.9,0
2018,6,21,19,0,198,750,902,7,23.9,32.2,1001,61.79,20.12,5.3,245,3.9,0
2018,6,21,19,30,193,737,854,0,23.9,31.9,1000,62.78,26.25,5.3,246,3.9,0
2018,6,21,20,0,187,718,792,0,24,31.7,1000,63.66,32.54,5.4,246,3.9,0
2018,6,21,20,30,181,693,720,0,24,31.4,1000,64.75,38.9,5.4,247,3.8,0
2018,6,21,21,0,172,661,637,0,24.1,31.1,1000,66.56,45.26,5.4,247,3.6,0
2018,6,21,21,30,160,623,547,0,24.1,30.6,1000,68.48,51.61,5.4,248,3.2,0
2018,6,21,22,0,146,574,451,0,24.6,30.2,1000,72.2,57.91,5.4,248,2.9,0
2018,6,21,22,30,129,511,352,0,24.6,29.6,1000,74.72,64.16,5.4,247,2.4,0
2018,6,21,23,0,108,430,253,0,25.4,29.1,1000,80.3,70.32,5.4,247,1.9,0
2018,6,21,23,30,83,318,158,0,25.4,29.1,1000,80.3,76.36,5.4,247,1.9,0
2018,6,22,0,0,52,179,76,0,25.2,27.6,1000,86.81,82.26,5.3,252,1.3,14
2018,6,22,0,30,15,40,16,7,25.2,27.2,1000,88.86,87.88,5.3,258,1.3,68
2018,6,22,1,0,0,0,0,7,24.9,26.8,1000,89.55,93.74,5.3,265,1.2,0
2018,6,22,1,30,0,0,0,7,25,26.5,1001,91.23,99.09,5.3,273,1.2,0
2018,6,22,2,0,0,0,0,8,24.9,26.2,1001,92.59,104.16,5.3,282,1.1,0
2018,6,22,2,30,0,0,0,8,24.9,25.9,1001,94.24,108.86,5.3,286,1,0
2018,6,22,3,0,0,0,0,7,24.8,25.7,1001,94.58,113.13,5.4,290,0.9,0
2018,6,22,3,30,0,0,0,7,24.8,25.5,1001,95.7,116.88,5.4,286,0.9,0
2018,6,22,4,0,0,0,0,7,24.6,25.2,1001,96.33,120.01,5.5,282,0.8,0
2018,6,22,4,30,0,0,0,7,24.6,25.1,1001,96.9,122.41,5.5,273,0.9,0
2018,6,22,5,0,0,0,0,7,24.4,24.9,1001,96.96,123.99,5.6,265,0.9,0
2018,6,22,5,30,0,0,0,0,24.4,24.8,1000,97.44,124.68,5.6,259,1.1,0
2018,6,22,6,0,0,0,0,0,24.2,24.6,1000,97.61,124.44,5.6,254,1.3,0
2018,6,22,6,30,0,0,0,0,24.2,24.5,1000,98.19,123.29,5.5,252,1.4,0
2018,6,22,7,0,0,0,0,3,24.1,24.4,1000,98.11,121.29,5.5,251,1.6,0
2018,6,22,7,30,0,0,0,4,24.1,24.3,1001,98.79,118.5,5.4,250,1.7,0
2018,6,22,8,0,0,0,0,4,24,24.1,1001,99.18,115.04,5.3,250,1.9,0
2018,6,22,8,30,0,0,0,3,24,24,1001,99.77,111.02,5.2,248,1.9,0
2018,6,22,9,0,0,0,0,3,23.7,23.8,1001,99.67,106.51,5.1,246,1.9,0
2018,6,22,9,30,0,0,0,4,23.6,23.6,1001,100,101.61,4.9,244,1.9,0
2018,6,22,10,0,0,0,0,4,23.5,23.5,1001,99.95,96.4,4.8,241,1.9,0
2018,6,22,10,30,4,8,4,4,23.5,23.9,1002,97.68,90.92,4.7,239,2.3,29
2018,6,22,11,0,33,127,44,4,23.6,24.3,1002,95.95,85.07,4.5,237,2.7,100
2018,6,22,11,30,63,306,120,4,23.6,25,1002,92.03,79.28,4.4,244,3,100
2018,6,22,12,0,84,448,213,4,23.6,25.7,1002,88.32,73.3,4.3,251,3.3,14
2018,6,22,12,30,101,550,314,3,23.6,26.5,1002,84.26,67.19,4.3,254,3.5,0
2018,6,22,13,0,113,627,417,3,23.8,27.3,1003,81.11,60.98,4.2,257,3.7,0
2018,6,22,13,30,121,685,517,4,23.8,28.1,1003,77.42,54.71,4.2,255,3.8,0
2018,6,22,14,0,129,730,614,0,23.9,28.9,1003,74.66,48.38,4.1,253,3.8,0
2018,6,22,14,30,136,763,703,0,23.9,29.5,1003,72.13,42.02,4.1,250,3.9,0
2018,6,22,15,0,141,789,782,0,24.1,30.1,1002,70.13,35.65,4.1,248,3.9,0
2018,6,22,15,30,146,807,850,0,24.1,30.5,1002,68.55,29.33,4.1,245,3.9,0
2018,6,22,16,0,151,820,905,0,24.1,30.9,1002,67.35,23.1,4.1,243,4,0
2018,6,22,16,30,154,828,945,0,24.1,31.2,1002,66.21,17.12,4.1,241,4,0
2018,6,22,17,0,158,831,971,0,24.2,31.5,1002,65.29,11.81,4.2,239,4,0
2018,6,22,17,30,145,852,987,0,24.2,31.8,1002,64.19,8.59,4.2,237,4,0
2018,6,22,18,0,126,876,989,0,24.2,32,1001,63.45,9.79,4.2,235,4.1,0
2018,6,22,18,30,125,870,968,0,24.2,32.1,1001,63.09,14.34,4.3,234,4.1,0
2018,6,22,19,0,124,862,934,0,24.1,32.2,1001,62.39,20.08,4.3,233,4.2,0
2018,6,22,19,30,122,850,885,0,24.1,32.2,1001,62.39,26.21,4.3,232,4.2,0
2018,6,22,20,0,121,833,824,0,24,32.1,1001,62.18,32.5,4.3,232,4.2,0
2018,6,22,20,30,118,812,750,0,23.9,32,1000,62.47,38.85,4.3,231,4.1,0
2018,6,22,21,0,113,784,665,0,23.8,31.8,1000,62.63,45.22,4.3,230,4.1,0
2018,6,22,21,30,109,745,572,0,23.8,31.4,1000,64.06,51.57,4.3,229,3.8,0
2018,6,22,22,0,104,694,473,0,23.9,31.1,1000,65.47,57.87,4.3,228,3.6,0
2018,6,22,22,30,97,625,370,0,23.9,30.4,1000,68.13,64.12,4.3,225,3.2,0
2018,6,22,23,0,86,532,266,0,24.3,29.7,1000,72.96,70.28,4.3,222,2.7,0
2018,6,22,23,30,69,417,168,0,24.3,29.7,1000,72.96,76.33,4.3,222,2.7,0
2018,6,23,0,0,48,242,81,0,24,27.9,1000,79.31,82.22,4.4,217,2.4,0
2018,6,23,0,30,16,52,18,0,24,27.4,1001,81.74,87.84,4.4,218,2.7,0
2018,6,23,1,0,0,0,0,0,23.4,26.9,1001,80.96,93.71,4.4,218,3,0
2018,6,23,1,30,0,0,0,7,23.4,26.5,1001,82.88,99.06,4.4,220,3.2,0
2018,6,23,2,0,0,0,0,0,22.9,26.1,1001,82.32,104.13,4.4,221,3.3,0
2018,6,23,2,30,0,0,0,0,22.8,25.7,1001,84.29,108.84,4.5,223,3.4,0
2018,6,23,3,0,0,0,0,0,22.4,25.4,1002,83.66,113.11,4.5,224,3.5,0
2018,6,23,3,30,0,0,0,0,22.4,25.1,1002,85.16,116.87,4.5,225,3.4,0
2018,6,23,4,0,0,0,0,0,22.3,24.8,1002,86.11,120,4.5,226,3.3,0
2018,6,23,4,30,0,0,0,0,22.3,24.5,1002,87.66,122.41,4.5,226,3.2,0
2018,6,23,5,0,0,0,0,0,22.5,24.3,1002,89.81,123.99,4.5,227,3.2,0
2018,6,23,5,30,0,0,0,0,22.5,24.1,1001,90.79,124.69,4.5,226,3.1,0
2018,6,23,6,0,0,0,0,0,22.9,23.9,1001,93.89,124.46,4.5,226,3.1,0
2018,6,23,6,30,0,0,0,0,22.9,23.8,1001,94.45,123.32,4.5,225,3.1,0
2018,6,23,7,0,0,0,0,0,23.1,23.6,1001,97.25,121.31,4.4,225,3.1,0
2018,6,23,7,30,0,0,0,0,23.1,23.5,1001,97.83,118.53,4.4,226,3,0
2018,6,23,8,0,0,0,0,0,23.3,23.4,1001,99.13,115.08,4.4,227,2.9,0
2018,6,23,8,30,0,0,0,0,23.3,23.4,1001,99.13,111.05,4.5,229,2.8,0
2018,6,23,9,0,0,0,0,4,23.3,23.3,1002,99.84,106.55,4.5,230,2.7,0
2018,6,23,9,30,0,0,0,4,23.3,23.3,1002,99.84,101.66,4.5,231,2.6,0
2018,6,23,10,0,0,0,0,0,23.3,23.3,1002,99.78,96.44,4.6,232,2.5,0
2018,6,23,10,30,3,1,3,0,23.3,23.8,1002,96.83,90.96,4.6,233,2.8,0
2018,6,23,11,0,34,57,39,0,23.6,24.2,1003,96.66,85.11,4.7,234,3,0
2018,6,23,11,30,76,190,111,0,23.6,25,1003,92.17,79.32,4.7,240,3.3,0
2018,6,23,12,0,109,317,200,3,24.1,25.8,1003,90.48,73.34,4.7,246,3.6,0
2018,6,23,12,30,133,425,297,3,24.1,26.7,1004,85.9,67.24,4.7,253,4,0
2018,6,23,13,0,150,512,398,0,24.1,27.7,1004,80.96,61.03,4.7,259,4.4,0
2018,6,23,13,30,163,580,498,3,24.1,28.6,1004,76.84,54.75,4.6,260,4.4,0
2018,6,23,14,0,172,636,594,3,23.9,29.5,1004,71.76,48.43,4.5,262,4.4,0
2018,6,23,14,30,180,678,683,3,23.9,30.2,1004,68.94,42.07,4.5,260,4.3,0
2018,6,23,15,0,184,713,763,0,23.8,30.8,1004,66.31,35.7,4.4,259,4.3,0
2018,6,23,15,30,187,740,832,0,23.8,31.4,1004,64.09,29.38,4.4,257,4.2,0
2018,6,23,16,0,187,762,888,0,23.7,31.9,1004,62.1,23.15,4.4,256,4.1,0
2018,6,23,16,30,189,776,930,0,23.7,32.3,1003,60.65,17.16,4.4,256,3.9,0
2018,6,23,17,0,188,787,958,0,23.6,32.7,1003,58.97,11.85,4.4,255,3.8,0
2018,6,23,17,30,180,801,972,0,23.6,32.9,1003,58.32,8.61,4.4,256,3.6,0
2018,6,23,18,0,170,814,972,0,23.5,33.2,1003,56.95,9.78,4.5,256,3.5,0
2018,6,23,18,30,167,810,952,0,23.5,33.3,1003,56.63,14.31,4.5,257,3.3,0
2018,6,23,19,0,165,802,918,0,23.4,33.5,1002,55.52,20.04,4.5,258,3.1,0
2018,6,23,19,30,162,789,870,0,23.4,33.5,1002,55.52,26.17,4.5,259,2.9,0
2018,6,23,20,0,157,772,808,0,23.2,33.5,1002,55.01,32.46,4.5,260,2.7,0
2018,6,23,20,30,152,748,735,0,23.2,33.4,1002,55.31,38.81,4.5,260,2.5,0
2018,6,23,21,0,145,718,651,0,22.9,33.4,1002,54.33,45.18,4.5,259,2.2,0
2018,6,23,21,30,137,680,560,0,22.9,33.2,1002,54.94,51.53,4.5,254,1.9,0
2018,6,23,22,0,126,632,462,0,23,33,1002,55.75,57.83,4.5,249,1.6,0
2018,6,23,22,30,113,569,362,0,23,32.5,1002,57.34,64.08,4.5,238,1.5,0
2018,6,23,23,0,97,486,261,0,22.8,32.1,1002,58.06,70.24,4.4,226,1.3,0
2018,6,23,23,30,77,370,165,0,22.8,32.1,1002,58.06,76.29,4.4,226,1.3,0
2018,6,24,0,0,51,216,80,0,24,29.2,1002,73.69,82.19,4.3,198,0.9,0
2018,6,24,0,30,16,49,18,0,24,28.4,1003,77.25,87.81,4.3,192,1,0
2018,6,24,1,0,0,0,0,0,22.8,27.6,1003,75.17,93.68,4.2,186,1.1,0
2018,6,24,1,30,0,0,0,0,22.8,27.2,1003,76.95,99.03,4.2,188,1.3,0
2018,6,24,2,0,0,0,0,0,22.2,26.8,1003,75.72,104.1,4.2,190,1.5,0
2018,6,24,2,30,0,0,0,0,22.2,26.5,1003,77.07,108.81,4.2,195,1.8,0
2018,6,24,3,0,0,0,0,0,21.9,26.3,1004,76.63,113.1,4.2,201,2.1,0
2018,6,24,3,30,0,0,0,0,21.9,26,1004,77.99,116.86,4.2,207,2.2,0
2018,6,24,4,0,0,0,0,0,21.9,25.8,1004,79.2,119.99,4.2,214,2.4,0
2018,6,24,4,30,0,0,0,0,21.9,25.5,1004,80.62,122.41,4.2,220,2.4,0
2018,6,24,5,0,0,0,0,0,22.2,25.2,1004,83.58,124,4.3,227,2.4,0
2018,6,24,5,30,0,0,0,0,22.2,24.9,1004,85.08,124.7,4.3,233,2.4,0
2018,6,24,6,0,0,0,0,0,22.6,24.7,1004,88.35,124.48,4.3,239,2.4,0
2018,6,24,6,30,0,0,0,0,22.6,24.5,1004,89.41,123.34,4.3,243,2.3,0
2018,6,24,7,0,0,0,0,0,23,24.2,1004,93.25,121.34,4.3,248,2.1,0
2018,6,24,7,30,0,0,0,0,23,24,1004,94.37,118.57,4.3,252,2,0
2018,6,24,8,0,0,0,0,0,23.3,23.8,1004,96.89,115.12,4.3,256,1.8,0
2018,6,24,8,30,0,0,0,0,23.3,23.6,1004,98.06,111.1,4.2,259,1.7,0
2018,6,24,9,0,0,0,0,0,23.4,23.4,1005,100,106.6,4.2,261,1.5,0
2018,6,24,9,30,0,0,0,0,23.3,23.3,1005,100,101.71,4.2,263,1.5,0
2018,6,24,10,0,0,0,0,0,23.1,23.1,1005,100,96.49,4.2,265,1.4,0
2018,6,24,10,30,4,10,4,0,23.5,23.9,1006,97.74,91.01,4.2,265,1.8,0
2018,6,24,11,0,33,142,45,0,23.9,24.7,1006,95.28,85.16,4.1,265,2.2,0
2018,6,24,11,30,60,330,121,0,23.9,25.7,1006,89.8,79.38,4.1,270,2.6,0
